neos-3354841-apure.mps.gz,48447.92626728109,402.145
neos-3355323-arnon.mps.gz,0.0,153.277
neos-3372571-onahau.mps.gz,0.3548972623923998,247.785
neos-3381206-awhea.mps.gz,415.2399999999999,113.605
neos-3402294-bobin.mps.gz,0.0,847.852
neos-3402454-bohle.mps.gz,0.0,3178.004
neos-3426085-ticino.mps.gz,221.78059999999994,117.672
neos-3426132-dieze.mps.gz,401.99520000000024,126.867
neos-3437289-erdre.mps.gz,0.0,155.859
neos-3530905-gaula.mps.gz,150.6536,115.516
neos-3555904-turama.mps.gz,-41.45,603.738
neos-3572885-glina.mps.gz,0.0,176.852
neos-3581454-haast.mps.gz,1640.0000000000002,212.695
neos-3594536-henty.mps.gz,383205.0,167.203
neos-3603137-hoteo.mps.gz,0.0,132.340
neos-3610051-istra.mps.gz,44.55531250000001,116.609
neos-3611689-kaihu.mps.gz,100.87875000000001,112.133
neos-3627168-kasai.mps.gz,945808.0955555546,117.527
neos-3634244-kauru.mps.gz,0.0,743.617
neos-3660371-kurow.mps.gz,286.5343834383438,125.488
neos-3665875-lesum.mps.gz,248.325,130.508
neos-3682128-sandon.mps.gz,4737725.71461482,136.691
neos-3691541-lonja.mps.gz,-0.07927100867999999,139.574
neos-3695882-vesdre.mps.gz,-145935.21428571426,372.578
neos-3696678-lyvia.mps.gz,4.422662246225101,133.410
neos-3754224-navua.mps.gz,55687.623609530914,441.531
neos-3754480-nidda.mps.gz,-1216923.270104403,114.332
neos-3755335-nizao.mps.gz,50.03015653260001,310.406
neos-3759587-noosa.mps.gz,48.33446776939999,220.207
neos-3988577-wolgan.mps.gz,119.0,270.188
neos-4165869-wannon.mps.gz,96.41016637064315,264.613
neos-4292145-piako.mps.gz,5484.840007999999,334.285
neos-4295773-pissa.mps.gz,0.0,636.840
neos-4300652-rahue.mps.gz,0.0,341.445
neos-4306827-ravan.mps.gz,-35696.90191316502,492.832
neos-4321076-ruwer.mps.gz,1880.5583333332252,788.426
neos-4322846-ryton.mps.gz,0.4198483640000001,349.723
neos-4333464-siret.mps.gz,6.72706,127.770
neos-4333596-skien.mps.gz,-14653956.914930066,117.957
neos-4338804-snowy.mps.gz,1447.0,125.242
neos-4343293-stony.mps.gz,15.028155,152.605
neos-4355351-swalm.mps.gz,9.2618675,231.703
neos-4359986-taipa.mps.gz,0.2965927395272348,212.945
neos-4360552-sangro.mps.gz,-29.499999999999996,218.812
neos-4391920-timok.mps.gz,8.630747026686092e-06,388.262
neos-4408804-prosna.mps.gz,914.4835164835166,302.480
neos-4409277-trave.mps.gz,0.0,213.203
neos-4413714-turia.mps.gz,43.47465101,437.445
neos-4532248-waihi.mps.gz,0.0,295.805
neos-4533806-waima.mps.gz,3063.3188405797123,326.199
neos-4545615-waita.mps.gz,3606.594190440067,993.266
neos-4562542-watut.mps.gz,3743.304347826092,415.586
neos-4647027-thurso.mps.gz,26911.64161555367,673.434
neos-4647030-tutaki.mps.gz,26911.641615553694,611.062
neos-4647032-veleka.mps.gz,26587.908699197462,629.836
neos-4650160-yukon.mps.gz,-22688.547680000036,120.668
neos-4724674-aorere.mps.gz,3758.753179098655,339.605
neos-4736745-arroux.mps.gz,71652993.96428904,122.281
neos-4738912-atrato.mps.gz,65143485.99418827,125.355
neos-4754521-awarau.mps.gz,0.0,552.930
neos-4760493-puerua.mps.gz,1908.2436950684928,265.129
neos-476283.mps.gz,406.24470775165565,501.121
neos-4797081-pakoka.mps.gz,0.0,209.969
neos-4805882-barwon.mps.gz,1603.902830471709,183.875
neos-480878.mps.gz,455.2987960273175,124.820
neos-4954274-beardy.mps.gz,18659.208281816045,177.672
neos-4954672-berkel.mps.gz,1150229.1752941173,119.688
neos-4966258-blicks.mps.gz,354.5454545454543,863.625
neos-4976951-bunnoo.mps.gz,375.6943719464799,638.570
neos-498623.mps.gz,16.000000000000174,143.430
neos-503737.mps.gz,50.0,118.172
neos-5041822-cockle.mps.gz,5611570.032600106,874.469
neos-5044663-wairoa.mps.gz,4653100.000000061,502.012
neos-5045105-creuse.mps.gz,19.066670564810604,123.727
neos-5049753-cuanza.mps.gz,464.0,1213.109
neos-5051588-culgoa.mps.gz,128.75000000000003,134.332
neos-5052403-cygnet.mps.gz,179.50037100658943,478.016
neos-506428.mps.gz,145945.0,293.488
